Year,Quarter,Month,Full Date,Category,Sub Category,Customer Age Group,Customer Gender,Customer Country,Sales Territory,Revenue,Number Of Orders
2016,2016-2,2016-04,4/29/2016,Clothing & Shoes,All,Age 40-49,F,USA,All,230132.7233,1151
2016,2016-2,2016-04,4/29/2016,Clothing & Shoes,All,Age 50-59,M,USA,All,242458.1914,1213
2016,2016-2,2016-04,4/29/2016,Clothing & Shoes,All,Age 50-59,F,USA,All,465805.4895,2330
2016,2016-2,2016-04,4/29/2016,Clothing & Shoes,All,Age 60 or above,M,USA,All,229271.1029,1147
2016,2016-2,2016-04,4/29/2016,Clothing & Shoes,All,Age 60 or above,F,USA,All,222435.1301,1113
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,449962.8376,1125
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,376244.6849,941
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 25-31,M,USA,All,188346.8881,471
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1056592.109,2642
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 32-39,M,USA,All,475945.783,1190
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 32-39,M,USA,All,130557.6384,327
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 40-49,M,USA,All,678365.2794,1696
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 40-49,M,USA,All,512671.1386,1282
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 50-59,M,USA,All,587831.2339,1470
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 50-59,M,USA,All,564538.9646,1412
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,100412.0074,252
2015,2015-4,2015-11,11/1/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,473688.0781,1185
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,932.002176,3
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,48416.64038,122
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 25-31,M,USA,All,200124.391,501
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1058028.687,2646
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 32-39,M,USA,All,659258.1274,1649
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 32-39,M,USA,All,854390.4634,2136
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 40-49,M,USA,All,438283.6053,1096
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 40-49,M,USA,All,129337.7783,324
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 50-59,M,USA,All,584659.2158,1462
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 50-59,M,USA,All,151723.3704,380
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,146458.5562,367
2015,2015-4,2015-11,11/2/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,484632.1088,1212
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,568730.7494,1422
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,335825.3499,840
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 25-31,M,USA,All,499846.3548,1250
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 25-31,M,USA,All,128127.2312,321
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 32-39,M,USA,All,606209.1974,1516
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 32-39,M,USA,All,457583.5936,1144
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 40-49,M,USA,All,639627.8394,1600
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 40-49,M,USA,All,80182.36397,201
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 50-59,M,USA,All,551863.8552,1380
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 50-59,M,USA,All,349845.2731,875
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,355419.0528,889
2015,2015-4,2015-11,11/3/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,396347.327,991
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,422556.2369,1057
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,430538.089,1077
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 25-31,M,USA,All,557298.6303,1394
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1124014.674,2811
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 32-39,M,USA,All,114013.9885,286
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 32-39,M,USA,All,685422.5146,1714
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 40-49,M,USA,All,648449.5167,1622
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 40-49,M,USA,All,910312.7685,2276
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 50-59,M,USA,All,319912.7198,800
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 50-59,M,USA,All,5364.65664,14
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,441468.3594,1104
2015,2015-4,2015-11,11/4/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,237689.6099,595
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,541317.7809,1354
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,373024.4394,933
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 25-31,M,USA,All,555848.533,1390
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 25-31,M,USA,All,17097.25718,43
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 32-39,M,USA,All,215877.3792,540
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 32-39,M,USA,All,623724.6893,1560
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 40-49,M,USA,All,797939.6867,1995
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 40-49,M,USA,All,388015.0445,971
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 50-59,M,USA,All,113571.1685,284
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 50-59,M,USA,All,711497.5325,1779
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,185834.8912,465
2015,2015-4,2015-11,11/5/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,468830.4566,1173
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,444339.2244,1111
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,290616.2757,727
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 25-31,M,USA,All,404024.111,1011
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1010011.151,2526
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 32-39,M,USA,All,201222.3674,504
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 32-39,M,USA,All,397854.1862,995
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 40-49,M,USA,All,472482.8196,1182
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 40-49,M,USA,All,73601.67226,185
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 50-59,M,USA,All,116448.6893,292
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 50-59,M,USA,All,343117.5586,858
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,448221.4352,1121
2015,2015-4,2015-11,11/6/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,251618.8371,630
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,386157.5397,966
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,319266.6328,799
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 25-31,M,USA,All,767451.5542,1919
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 25-31,M,USA,All,968398.9361,2421
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 32-39,M,USA,All,837833.1853,2095
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 32-39,M,USA,All,686101.575,1716
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 40-49,M,USA,All,887301.5518,2219
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 40-49,M,USA,All,615371.1823,1539
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 50-59,M,USA,All,632889.2304,1583
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 50-59,M,USA,All,284071.153,711
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,245441.4144,614
2015,2015-4,2015-11,11/7/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,476925.3709,1193
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,579912.5176,1450
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,25018.12454,63
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1027018.423,2568
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 25-31,M,USA,All,50904.76362,128
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 32-39,M,USA,All,391462.5792,979
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 32-39,M,USA,All,900544.4134,2252
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 40-49,M,USA,All,48818.50848,123
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 40-49,M,USA,All,56565.46829,142
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 50-59,M,USA,All,719573.269,1799
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 50-59,M,USA,All,712890.397,1783
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,336507.8237,842
2015,2015-4,2015-11,11/8/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,44473.75968,112
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,579605.1798,1450
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,270037.2192,676
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 25-31,M,USA,All,857467.1694,2144
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1157345.672,2894
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 32-39,M,USA,All,410162.2918,1026
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 32-39,M,USA,All,10869.96736,28
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 40-49,M,USA,All,783144.0369,1958
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 40-49,M,USA,All,39461.04691,99
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 50-59,M,USA,All,704185.8566,1761
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 50-59,M,USA,All,560400.4728,1402
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,492141.1622,1231
2015,2015-4,2015-11,11/9/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,200502.6262,502
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,368471.7658,922
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,372116.2798,931
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 25-31,M,USA,All,119299.1041,299
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1135456.179,2839
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 32-39,M,USA,All,599791.6602,1500
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 32-39,M,USA,All,818499.1046,2047
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 40-49,M,USA,All,302239.1232,756
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 40-49,M,USA,All,68451.61882,172
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 50-59,M,USA,All,367583.953,919
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 50-59,M,USA,All,405664.3517,1015
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,240025.0899,601
2015,2015-4,2015-11,11/10/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,412090.7638,1031
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,339522.5595,849
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,547601.2067,1370
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 25-31,M,USA,All,812030.8262,2031
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1010721.101,2527
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 32-39,M,USA,All,273799.8413,685
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 32-39,M,USA,All,394008.1152,986
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 40-49,M,USA,All,735549.8532,1839
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 40-49,M,USA,All,150286.3246,376
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 50-59,M,USA,All,328074.5362,821
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 50-59,M,USA,All,482461.7986,1207
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,300706.7392,752
2015,2015-4,2015-11,11/11/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,439828.2336,1100
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,577710.0188,1445
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,359734.5777,900
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 25-31,M,USA,All,809537.0933,2024
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 25-31,M,USA,All,115773.8068,290
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 32-39,M,USA,All,975759.9802,2440
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 32-39,M,USA,All,960592.9043,2402
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 40-49,M,USA,All,530925.3412,1328
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 40-49,M,USA,All,674941.5792,1688
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 50-59,M,USA,All,429755.0712,1075
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 50-59,M,USA,All,627657.3878,1570
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,406927.687,1018
2015,2015-4,2015-11,11/12/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,224469.159,562
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,400492.012,1002
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,583054.0612,1458
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1133710.011,2835
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 25-31,M,USA,All,246222.6323,616
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 32-39,M,USA,All,731727.2122,1830
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 32-39,M,USA,All,953727.5955,2385
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 40-49,M,USA,All,773784.2287,1935
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 40-49,M,USA,All,769485.4312,1924
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 50-59,M,USA,All,350220.6053,876
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 50-59,M,USA,All,111951.0034,280
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,352551.4698,882
2015,2015-4,2015-11,11/13/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,443713.4016,1110
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,516232.5665,1291
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,457240.2697,1144
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1062720.273,2657
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 25-31,M,USA,All,226067.3643,566
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 32-39,M,USA,All,773549.7818,1934
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 32-39,M,USA,All,702762.4621,1757
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 40-49,M,USA,All,36059.85331,91
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 40-49,M,USA,All,483652.8507,1210
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 50-59,M,USA,All,216530.1869,542
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 50-59,M,USA,All,514528.597,1287
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,320346.7456,801
2015,2015-4,2015-11,11/14/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,326095.4458,816
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,372648.4124,932
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,557893.9054,1395
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1060209.436,2651
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 25-31,M,USA,All,895448.1153,2239
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 32-39,M,USA,All,1108829.111,2773
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 32-39,M,USA,All,844848.1574,2113
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 40-49,M,USA,All,604847.8679,1513
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 40-49,M,USA,All,827148.9986,2068
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 50-59,M,USA,All,257415.7018,644
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 50-59,M,USA,All,498300.3514,1246
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,154329.112,386
2015,2015-4,2015-11,11/15/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,325573.2144,814
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,236081.6748,591
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,239922.9988,600
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 25-31,M,USA,All,559255.1693,1399
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 25-31,M,USA,All,751269.3644,1879
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 32-39,M,USA,All,791786.3968,1980
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 32-39,M,USA,All,716765.5174,1792
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 40-49,M,USA,All,56088.1561,141
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 40-49,M,USA,All,738209.1185,1846
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 50-59,M,USA,All,672262.2816,1681
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 50-59,M,USA,All,186856.9483,468
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,169273.4557,424
2015,2015-4,2015-11,11/16/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,237271.6416,594
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,41653.48562,105
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,335302.5967,839
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 25-31,M,USA,All,25144.56516,63
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 25-31,M,USA,All,552460.4535,1382
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 32-39,M,USA,All,6451451.79,16129
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 32-39,M,USA,All,478579.6786,1197
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 40-49,M,USA,All,416980.3828,1043
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 40-49,M,USA,All,672282.7199,1681
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 50-59,M,USA,All,224054.9386,561
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 50-59,M,USA,All,50289.24338,126
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,277184.0462,693
2015,2015-4,2015-11,11/17/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,62787.95067,157
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,441038.7771,1103
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,205100.3082,513
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 25-31,M,USA,All,172768.2757,432
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 25-31,M,USA,All,992354.0359,2481
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 32-39,M,USA,All,298461.5827,747
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 32-39,M,USA,All,768670.8198,1922
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 40-49,M,USA,All,51471.26611,129
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 40-49,M,USA,All,629130.8177,1573
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 50-59,M,USA,All,348129.3715,871
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 50-59,M,USA,All,5039360.995,12599
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,111357.5971,279
2015,2015-4,2015-11,11/18/2015,Electronics & Computers,All,Age 60 or above,M,USA,All,341419.5882,854
2015,2015-4,2015-11,11/19/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,527122.9985,1318
2015,2015-4,2015-11,11/19/2015,Electronics & Computers,All,Age 24 or less,M,USA,All,605915.1544,1515
2015,2015-4,2015-11,11/19/2015,Electronics & Computers,All,Age 25-31,M,USA,All,912201.3786,2281
2015,2015-4,2015-11,11/19/2015,Electronics & Computers,All,Age 25-31,M,USA,All,1602928.653,4008
2015,2015-4,2015-11,11/19/2015,Electronics & Computers,All,Age 32-39,M,USA,All,398873.7581,998
2015,2015-4,2015-11,11/19/2015,Electronics & Computers,All,Age 32-39,M,USA,All,23142.20608,58
